18998233,3,81
18998233,4,59
18998233,5,50
19237015,1,33
19237015,2,20
19237015,3,57
19237015,4,30
19237015,5,26
19392359,1,51
19392359,2,75
19392359,3,4
19392359,4,22
19392359,5,23
19849481,1,21
19849481,2,72
19849481,3,63
19849481,4,4
19849481,5,57
20227268,1,12
20227268,2,21
20227268,3,25
20227268,4,39
20227268,5,46
20722422,1,54
20722422,2,64
20722422,3,3
20722422,4,67
20722422,5,43
20757402,1,53
20757402,2,39
20757402,3,80
20757402,4,80
20757402,5,56
21650768,1,61
21650768,2,83
21650768,3,65
21650768,4,85
21650768,5,64
21932444,1,2
21932444,2,33
21932444,3,6
21932444,4,41
21932444,5,72
22666606,1,40
22666606,2,51
22666606,3,60
22666606,4,74
22666606,5,68
22861535,1,61
22861535,2,69
22861535,3,75
22861535,4,48
22861535,5,68
23544294,1,83
23544294,2,52
23544294,3,78
23544294,4,11
23544294,5,11
23677055,1,28
23677055,2,46
23677055,3,83
23677055,4,23
23677055,5,45
24600969,1,57
24600969,2,32
24600969,3,31
24600969,4,30
24600969,5,24
24935941,1,33
24935941,2,2
24935941,3,9
24935941,4,22
24935941,5,3
25560791,1,51
25560791,2,8
25560791,3,44
25560791,4,50
25560791,5,8
25641660,1,84
25641660,2,70
25641660,3,43
25641660,4,75
25641660,5,85
25795320,1,12
25795320,2,35
25795320,3,53
25795320,4,75
25795320,5,1
25954593,1,29
25954593,2,73
25954593,3,34
25954593,4,49
25954593,5,28
26677847,1,3
26677847,2,31
26677847,3,17
26677847,4,41
26677847,5,35
27404904,1,8
27404904,2,13
27404904,3,13
27404904,4,14
27404904,5,26
28513915,1,13
28513915,2,29
28513915,3,40
28513915,4,57
28513915,5,70
28665650,1,39
28665650,2,32
28665650,3,11
28665650,4,19
28665650,5,31
29436829,1,66
29436829,2,15
29436829,3,37
29436829,4,14
29436829,5,59
29656958,1,7
29656958,2,56
29656958,3,30
29656958,4,73
29656958,5,34
29872993,1,62
29872993,2,23
29872993,3,70
29872993,4,47
29872993,5,44
30092413,1,73
30092413,2,18
30092413,3,20
30092413,4,16
30092413,5,71
30488452,1,64
30488452,2,68
30488452,3,50
30488452,4,57
30488452,5,72
30567550,1,77
30567550,2,66
30567550,3,0
30567550,4,35
30567550,5,44
30753033,1,22
30753033,2,48
30753033,3,73
30753033,4,34
30753033,5,35
31316372,1,5
31316372,2,65
31316372,3,82
31316372,4,50
31316372,5,84
31478708,1,58
31478708,2,53
31478708,3,36
31478708,4,3
31478708,5,1
31707215,1,9
31707215,2,14
31707215,3,36
31707215,4,10
31707215,5,76
31717496,1,3
31717496,2,6
31717496,3,25
31717496,4,80
31717496,5,28
32313305,1,46
32313305,2,71
32313305,3,47
32313305,4,19
32313305,5,80
33347256,1,85
33347256,2,22
33347256,3,36
33347256,4,0
33347256,5,71
33594141,1,52
33594141,2,57
33594141,3,4
33594141,4,28
33594141,5,6
33628284,1,85
33628284,2,9
33628284,3,80
33628284,4,10
33628284,5,64
33943177,1,78
33943177,2,12
33943177,3,28
33943177,4,36
33943177,5,12
34492163,1,41
34492163,2,12
34492163,3,28
34492163,4,39
34492163,5,8
34912750,1,7
34912750,2,80
34912750,3,43
34912750,4,23
34912750,5,84
34996211,1,0
34996211,2,69
34996211,3,46
34996211,4,60
34996211,5,56
35108976,1,30
35108976,2,12
35108976,3,69
35108976,4,78
35108976,5,32
35566355,1,14
35566355,2,65
35566355,3,27
35566355,4,71
35566355,5,43
35903057,1,81
35903057,2,3
35903057,3,73
35903057,4,82
35903057,5,42
37023024,1,1
37023024,2,4
37023024,3,23
37023024,4,13
37023024,5,38
37139585,1,40
37139585,2,73
37139585,3,5
37139585,4,48
37139585,5,11
37400104,1,59
37400104,2,3
37400104,3,39
37400104,4,0
37400104,5,39
38405543,1,10
38405543,2,58
38405543,3,5
38405543,4,73
38405543,5,84
39693354,1,79
39693354,2,56
39693354,3,5
39693354,4,62
39693354,5,16
40149114,1,7
40149114,2,46
40149114,3,47
40149114,4,5
40149114,5,44
40856072,1,16
40856072,2,39
40856072,3,63
40856072,4,59
40856072,5,40
40919191,1,15
40919191,2,67
40919191,3,49
40919191,4,78
40919191,5,39
42077107,1,66
42077107,2,42
42077107,3,64
42077107,4,46
42077107,5,21
43617679,1,34
43617679,2,46
43617679,3,36
43617679,4,21
43617679,5,52
43720707,1,27
43720707,2,67
43720707,3,73
43720707,4,12
43720707,5,71
43725787,1,41
43725787,2,21
43725787,3,20
43725787,4,80
43725787,5,70
43908979,1,6
43908979,2,63
43908979,3,21
43908979,4,50
43908979,5,42
45041149,1,41
45041149,2,24
45041149,3,55
45041149,4,11
45041149,5,81
45463865,1,79
45463865,2,18
45463865,3,60
45463865,4,42
45463865,5,7
46496417,1,56
46496417,2,41
46496417,3,55
46496417,4,17
46496417,5,4
47065122,1,46
47065122,2,13
47065122,3,8
47065122,4,31
47065122,5,35
47312841,1,19
47312841,2,10
47312841,3,71
47312841,4,56
47312841,5,35
47563224,1,54
47563224,2,49
47563224,3,18
47563224,4,32
47563224,5,39
47609665,1,31
47609665,2,19
47609665,3,34
47609665,4,20
47609665,5,54
47644426,1,36
47644426,2,28
47644426,3,39
47644426,4,84
47644426,5,20
47716874,1,81
47716874,2,73
47716874,3,49
47716874,4,54
47716874,5,19
47909013,1,41
47909013,2,68
47909013,3,53
47909013,4,43
47909013,5,9
47979890,1,16
47979890,2,39
47979890,3,76
47979890,4,16
47979890,5,28
48772670,1,70
48772670,2,78
48772670,3,19
48772670,4,84
48772670,5,14
48853007,1,54
48853007,2,63
48853007,3,59
48853007,4,16
48853007,5,58
49935254,1,45
49935254,2,35
49935254,3,14
49935254,4,20
49935254,5,42
49965594,1,26
49965594,2,6
49965594,3,34
49965594,4,40
49965594,5,82
50956197,1,82
50956197,2,38
50956197,3,67
50956197,4,28
50956197,5,75
54040532,1,39
54040532,2,25
54040532,3,60
54040532,4,59
54040532,5,79
54092398,1,39
54092398,2,84
54092398,3,12
54092398,4,34
54092398,5,16
54472700,1,54
54472700,2,24
54472700,3,7
54472700,4,43
54472700,5,33
54644283,1,10
54644283,2,61
54644283,3,37
54644283,4,18
54644283,5,83
54902468,1,78
54902468,2,65
54902468,3,81
54902468,4,34
54902468,5,70
55155762,1,24
55155762,2,61
55155762,3,10
55155762,4,51
55155762,5,37
55695442,1,46
55695442,2,65
55695442,3,47
55695442,4,81
55695442,5,82
55881842,1,37
55881842,2,8
55881842,3,63
55881842,4,6
55881842,5,60
56092648,1,82
56092648,2,38
56092648,3,54
56092648,4,30
56092648,5,41
56244490,1,10
56244490,2,18
56244490,3,12
56244490,4,28
56244490,5,60
56310269,1,10
56310269,2,46
56310269,3,12
56310269,4,53
56310269,5,9
56857429,1,63
56857429,2,47
56857429,3,56
56857429,4,70
56857429,5,3
57448207,1,10
57448207,2,71
57448207,3,77
57448207,4,56
57448207,5,32
58499549,1,67
58499549,2,81
58499549,3,31
58499549,4,16
58499549,5,49
59011794,1,33
59011794,2,8
59011794,3,21
59011794,4,41
59011794,5,48
59499864,1,69
59499864,2,52
59499864,3,66
59499864,4,39
59499864,5,22
60286197,1,49
60286197,2,3
60286197,3,66
60286197,4,54
60286197,5,34
60301295,1,2
60301295,2,83
60301295,3,76
60301295,4,42
60301295,5,67
60696910,1,18
60696910,2,26
60696910,3,74
60696910,4,38
60696910,5,13
61123960,1,75
61123960,2,29
61123960,3,70
61123960,4,38
61123960,5,31
61225126,1,75
61225126,2,63
61225126,3,84
61225126,4,44
61225126,5,52
61230378,1,59
61230378,2,38
61230378,3,42
61230378,4,3
61230378,5,5
61296059,1,53
61296059,2,5
61296059,3,55
61296059,4,57
61296059,5,12
61542649,1,70
61542649,2,43
61542649,3,8
61542649,4,71
61542649,5,56
61852023,1,38
61852023,2,63
61852023,3,85
61852023,4,67
61852023,5,24
62923196,1,6
62923196,2,75
62923196,3,57
62923196,4,84
62923196,5,25
63429492,1,75
63429492,2,32
63429492,3,5
63429492,4,53
63429492,5,10
63654003,1,54
63654003,2,84
63654003,3,28
63654003,4,42
63654003,5,64
64478125,1,1
64478125,2,29
64478125,3,2
64478125,4,77
64478125,5,14
64543424,1,79
64543424,2,27
64543424,3,62
64543424,4,58
64543424,5,5
64804710,1,6
64804710,2,8
64804710,3,45
64804710,4,42
64804710,5,69
65349271,1,78
65349271,2,26
65349271,3,22
65349271,4,28
65349271,5,10
65942905,1,22
65942905,2,39
65942905,3,20
65942905,4,38
65942905,5,32
66064836,1,40
66064836,2,70
66064836,3,56
66064836,4,62
66064836,5,56
66383549,1,31
66383549,2,62
66383549,3,26
66383549,4,48
66383549,5,5
66537264,1,8
66537264,2,77
66537264,3,50
66537264,4,24
66537264,5,59
66751801,1,30
66751801,2,14
66751801,3,78
66751801,4,47
66751801,5,59
67079950,1,70
67079950,2,35
67079950,3,8
67079950,4,3
67079950,5,8
67096509,1,38
67096509,2,39
67096509,3,56
67096509,4,83
67096509,5,32
67208022,1,54
67208022,2,61
67208022,3,9
67208022,4,81
67208022,5,74
67936144,1,60
67936144,2,2
67936144,3,38
67936144,4,65
67936144,5,51
68401636,1,77
68401636,2,5
68401636,3,30
68401636,4,7
68401636,5,12
68639951,1,26
68639951,2,48
68639951,3,50
68639951,4,56
68639951,5,20
68891600,1,14
68891600,2,29
68891600,3,82
68891600,4,63
68891600,5,74
69050090,1,57
69050090,2,69
69050090,3,77
69050090,4,48
69050090,5,36
70232393,1,69
70232393,2,60
70232393,3,21
70232393,4,9
70232393,5,82
70279454,1,84
70279454,2,8
70279454,3,47
70279454,4,9
70279454,5,11
70787365,1,54
70787365,2,32
70787365,3,71
70787365,4,2
70787365,5,8
70797735,1,20
70797735,2,34
70797735,3,65
70797735,4,28
70797735,5,51
71048165,1,59
71048165,2,69
71048165,3,25
71048165,4,39
71048165,5,54
71060708,1,69
71060708,2,67
71060708,3,65
71060708,4,41
71060708,5,32
71568329,1,19
71568329,2,31
71568329,3,81
71568329,4,62
71568329,5,84
71717972,1,69
71717972,2,35
71717972,3,70
71717972,4,11
71717972,5,44
72117696,1,40
72117696,2,68
72117696,3,25
72117696,4,44
72117696,5,59
72265456,1,28
72265456,2,48
72265456,3,63
72265456,4,76
72265456,5,36
72617165,1,17
72617165,2,31
72617165,3,34
72617165,4,38
72617165,5,52
73624324,1,33
73624324,2,35
73624324,3,47
73624324,4,83
73624324,5,31
73691682,1,16
73691682,2,67
73691682,3,11
73691682,4,82
73691682,5,44
73977027,1,36
73977027,2,51
73977027,3,68
73977027,4,5
73977027,5,19
74657009,1,48
74657009,2,65
74657009,3,67
74657009,4,8
74657009,5,28
74842907,1,63
74842907,2,5
74842907,3,18
74842907,4,64
74842907,5,76
75082243,1,51
75082243,2,58
75082243,3,49
75082243,4,62
75082243,5,41
75091200,1,12
75091200,2,84
75091200,3,62
75091200,4,83
75091200,5,67
75653282,1,43
75653282,2,37
75653282,3,3
75653282,4,65
75653282,5,72
75741484,1,13
75741484,2,16
75741484,3,61
75741484,4,12
75741484,5,19
76005833,1,23
76005833,2,84
76005833,3,19
76005833,4,84
76005833,5,78
76393713,1,16
76393713,2,68
76393713,3,73
76393713,4,41
76393713,5,21
77727613,1,27
77727613,2,55
77727613,3,17
77727613,4,10
77727613,5,74
77748728,1,20
77748728,2,72
77748728,3,7
77748728,4,48
77748728,5,74
77806064,1,44
77806064,2,25
77806064,3,21
77806064,4,11
77806064,5,69
79085977,1,58
79085977,2,69
79085977,3,17
79085977,4,13
79085977,5,53
79334808,1,7
79334808,2,34
79334808,3,62
79334808,4,69
79334808,5,6
79353654,1,24
79353654,2,49
79353654,3,23
79353654,4,16
79353654,5,62
79418488,1,29
79418488,2,60
79418488,3,76
79418488,4,3
79418488,5,58
79663136,1,73
79663136,2,24
79663136,3,21
79663136,4,15
79663136,5,32
80410074,1,60
80410074,2,26
80410074,3,14
80410074,4,21
80410074,5,59
80732337,1,8
80732337,2,52
80732337,3,25
80732337,4,33
80732337,5,79
81169252,1,59
81169252,2,38
81169252,3,19
81169252,4,62
81169252,5,75
81421525,1,47
81421525,2,85
81421525,3,71
81421525,4,80
81421525,5,4
81678949,1,82
81678949,2,3
81678949,3,43
81678949,4,85
81678949,5,71
82419593,1,70
82419593,2,20
82419593,3,27
82419593,4,24
82419593,5,9
82865924,1,49
82865924,2,10
82865924,3,5
82865924,4,36
82865924,5,43
82977138,1,66
82977138,2,82
82977138,3,9
82977138,4,58
82977138,5,62
83167800,1,77
83167800,2,36
83167800,3,56
83167800,4,13
83167800,5,9
83186583,1,28
83186583,2,69
83186583,3,9
83186583,4,30
83186583,5,48
83266801,1,69
83266801,2,26
83266801,3,31
83266801,4,20
83266801,5,1
83964704,1,66
83964704,2,43
83964704,3,23
83964704,4,52
83964704,5,43
84665615,1,54
84665615,2,79
84665615,3,46
84665615,4,14
84665615,5,56
84713274,1,76
84713274,2,2
84713274,3,76
84713274,4,81
84713274,5,65
85710436,1,59
85710436,2,33
85710436,3,18
85710436,4,78
85710436,5,0
86530414,1,82
86530414,2,9
86530414,3,54
86530414,4,35
86530414,5,25
87592005,1,0
87592005,2,26
87592005,3,26
87592005,4,65
87592005,5,28
88149656,1,63
88149656,2,33
88149656,3,39
88149656,4,41
88149656,5,47
88349753,1,29
88349753,2,72
88349753,3,60
88349753,4,2
88349753,5,72
89096466,1,12
89096466,2,76
89096466,3,13
89096466,4,19
89096466,5,78
89148231,1,34
89148231,2,26
89148231,3,69
89148231,4,73
89148231,5,18
89187310,1,84
89187310,2,34
89187310,3,72
89187310,4,49
89187310,5,42
90410882,1,61
90410882,2,20
90410882,3,53
90410882,4,47
90410882,5,15
90519559,1,70
90519559,2,36
90519559,3,45
90519559,4,36
90519559,5,65
90967414,1,69
90967414,2,69
90967414,3,25
90967414,4,83
90967414,5,34
91254784,1,65
91254784,2,13
91254784,3,41
91254784,4,7
91254784,5,60
92349725,1,0
92349725,2,48
92349725,3,85
92349725,4,58
92349725,5,5
92632319,1,36
92632319,2,46
92632319,3,27
92632319,4,55
92632319,5,13
93215998,1,81
93215998,2,84
93215998,3,28
93215998,4,39
93215998,5,82
93347103,1,30
93347103,2,0
93347103,3,49
93347103,4,24
93347103,5,76
93550317,1,28
93550317,2,52
93550317,3,22
93550317,4,17
93550317,5,55
93577803,1,77
93577803,2,25
93577803,3,44
93577803,4,40
93577803,5,31
93801807,1,0
93801807,2,19
93801807,3,34
93801807,4,73
93801807,5,53
94091839,1,21
94091839,2,81
94091839,3,44
94091839,4,8
94091839,5,52
94275111,1,78
94275111,2,67
94275111,3,43
94275111,4,36
94275111,5,5
94431978,1,72
94431978,2,16
94431978,3,37
94431978,4,42
94431978,5,61
94493479,1,61
94493479,2,51
94493479,3,48
94493479,4,55
94493479,5,64
94684524,1,13
94684524,2,1
94684524,3,50
94684524,4,76
94684524,5,33
95375793,1,55
95375793,2,38
95375793,3,44
95375793,4,65
95375793,5,21
96755757,1,18
96755757,2,52
96755757,3,38
96755757,4,59
96755757,5,42
96915193,1,40
96915193,2,18
96915193,3,21
96915193,4,73
96915193,5,55
96916789,1,56
96916789,2,44
96916789,3,42
96916789,4,14
96916789,5,9
96968697,1,31
96968697,2,49
96968697,3,36
96968697,4,41
96968697,5,48
97092096,1,77
97092096,2,5
97092096,3,79
97092096,4,18
97092096,5,71
97389765,1,65
97389765,2,2
97389765,3,25
97389765,4,81
97389765,5,84
97813113,1,67
97813113,2,6
97813113,3,28
97813113,4,31
97813113,5,59
99057379,1,48
99057379,2,85
99057379,3,5
99057379,4,43
99057379,5,27
99870001,1,25
99870001,2,56
99870001,3,47
99870001,4,60
99870001,5,23
100609095,1,71
100609095,2,42
100609095,3,45
100609095,4,41
100609095,5,27
100697473,1,67
100697473,2,82
100697473,3,76
100697473,4,6
100697473,5,12
101805941,1,7
101805941,2,67
101805941,3,14
101805941,4,30
101805941,5,51
102486177,1,28
102486177,2,55
102486177,3,28
102486177,4,4
102486177,5,28
102510563,1,20
102510563,2,63
102510563,3,40
102510563,4,29
102510563,5,55
103833760,1,67
103833760,2,4
103833760,3,20
103833760,4,45
103833760,5,18
104845218,1,74
104845218,2,68
104845218,3,40
104845218,4,3
104845218,5,34
104876079,1,40
104876079,2,75
104876079,3,44
104876079,4,18
104876079,5,28
105129460,1,74
105129460,2,7
105129460,3,53
105129460,4,62
105129460,5,0
105244400,1,27
105244400,2,56
105244400,3,27
105244400,4,78
105244400,5,11
105261611,1,63
105261611,2,74
105261611,3,35
105261611,4,12
105261611,5,55
105266920,1,77
105266920,2,34
105266920,3,39
105266920,4,21
105266920,5,58
105320527,1,26
105320527,2,78
105320527,3,45
105320527,4,23
105320527,5,40
105731469,1,84
105731469,2,29
105731469,3,66
105731469,4,41
105731469,5,35
106254483,1,16
106254483,2,17
106254483,3,65
106254483,4,2
106254483,5,75
106587959,1,57
106587959,2,59
106587959,3,13
106587959,4,27
106587959,5,63
106934336,1,51
106934336,2,62
106934336,3,23
106934336,4,74
106934336,5,20
107110024,1,23
107110024,2,46
107110024,3,69
107110024,4,57
107110024,5,62
107277221,1,82
107277221,2,77
107277221,3,11
107277221,4,80
107277221,5,2
107303864,1,30
107303864,2,20
107303864,3,33
107303864,4,62
107303864,5,56
107336086,1,71
107336086,2,30
107336086,3,36
107336086,4,72
107336086,5,7
107524889,1,62
107524889,2,15
107524889,3,27
107524889,4,28
107524889,5,59
107654627,1,17
107654627,2,27
107654627,3,82
107654627,4,55
107654627,5,46
108944728,1,51
108944728,2,27
108944728,3,22
108944728,4,71
108944728,5,55
109975683,1,66
109975683,2,46
109975683,3,17
109975683,4,65
109975683,5,2
110004288,1,29
110004288,2,73
110004288,3,25
110004288,4,51
110004288,5,34
110146955,1,24
110146955,2,43
110146955,3,81
110146955,4,12
110146955,5,63
110165989,1,33
110165989,2,23
110165989,3,45
110165989,4,71
110165989,5,1
110973563,1,44
110973563,2,23
110973563,3,79
110973563,4,47
110973563,5,29
111095695,1,66
111095695,2,32
111095695,3,27
111095695,4,53
111095695,5,14
111096459,1,42
111096459,2,13
111096459,3,8
111096459,4,47
111096459,5,0
111299887,1,69
111299887,2,56
111299887,3,40
111299887,4,27
111299887,5,74
112085380,1,72
112085380,2,5
112085380,3,32
112085380,4,3
112085380,5,12
112779171,1,20
112779171,2,31
112779171,3,80
112779171,4,36
112779171,5,32
113800309,1,27
113800309,2,38
113800309,3,49
113800309,4,52
113800309,5,56
114267971,1,49
114267971,2,1
114267971,3,2
114267971,4,21
114267971,5,84
115110110,1,34
115110110,2,72
115110110,3,19
115110110,4,25
115110110,5,6
115233170,1,20
115233170,2,46
115233170,3,45
115233170,4,25
115233170,5,33
116355165,1,7
116355165,2,56
116355165,3,27
116355165,4,28
116355165,5,83
116951180,1,51
116951180,2,39
116951180,3,72
116951180,4,66
116951180,5,84
117105152,1,57
117105152,2,25
117105152,3,51
117105152,4,1
117105152,5,70
117327417,1,46
117327417,2,63
117327417,3,16
117327417,4,15
117327417,5,74
117654737,1,50
117654737,2,34
117654737,3,20
117654737,4,60
117654737,5,5
117817620,1,73
117817620,2,21
117817620,3,76
117817620,4,48
117817620,5,34
118757610,1,64
118757610,2,54
118757610,3,73
118757610,4,18
118757610,5,4
119671283,1,5
119671283,2,52
119671283,3,20
119671283,4,39
119671283,5,32
120094590,1,30
120094590,2,50
120094590,3,61
120094590,4,23
120094590,5,43
120862952,1,51
120862952,2,50
120862952,3,37
120862952,4,73
120862952,5,61
120893298,1,25
120893298,2,75
120893298,3,18
120893298,4,39
120893298,5,10
120967322,1,60
120967322,2,49
120967322,3,29
120967322,4,71
120967322,5,41
121717537,1,44
121717537,2,45
121717537,3,54
121717537,4,4
121717537,5,38
121922619,1,73
121922619,2,50
121922619,3,61
121922619,4,10
121922619,5,28
121991757,1,42
121991757,2,50
121991757,3,46
121991757,4,78
121991757,5,60
122554513,1,83
122554513,2,72
122554513,3,50
122554513,4,83
122554513,5,1
122732348,1,85
122732348,2,79
122732348,3,73
122732348,4,24
122732348,5,39
122932552,1,58
122932552,2,54
122932552,3,78
122932552,4,72
122932552,5,7
123076629,1,30
123076629,2,37
123076629,3,55
123076629,4,2
123076629,5,41
123191552,1,83
123191552,2,65
123191552,3,3
123191552,4,71
123191552,5,56
123366914,1,80
123366914,2,44
123366914,3,7
123366914,4,82
123366914,5,58
124025446,1,19
124025446,2,2
124025446,3,44
124025446,4,22
124025446,5,36
124472092,1,65
124472092,2,21
124472092,3,54
124472092,4,66
124472092,5,85
124535746,1,48
124535746,2,57
124535746,3,20
124535746,4,42
124535746,5,43
125374310,1,79
125374310,2,63
125374310,3,59
125374310,4,38
125374310,5,12
125754483,1,74
125754483,2,23
125754483,3,82
125754483,4,60
125754483,5,45
125761677,1,69
125761677,2,6
125761677,3,7
125761677,4,68
125761677,5,14
126042274,1,49
126042274,2,2
126042274,3,21
126042274,4,4
126042274,5,22
126499060,1,34
126499060,2,5
126499060,3,4
126499060,4,70
126499060,5,30
126528924,1,5
126528924,2,38
126528924,3,78
126528924,4,53
126528924,5,19
126739552,1,15
126739552,2,40
126739552,3,52
126739552,4,44
126739552,5,42
127529109,1,76
127529109,2,3
127529109,3,57
127529109,4,61
127529109,5,59
128750670,1,6
128750670,2,31
128750670,3,37
128750670,4,30
128750670,5,44
128831331,1,71
128831331,2,49
128831331,3,5
128831331,4,58
128831331,5,30
128838959,1,48
128838959,2,20
128838959,3,1
128838959,4,49
128838959,5,42
129164083,1,48
129164083,2,54
129164083,3,65
129164083,4,36
129164083,5,51
129916078,1,31
129916078,2,82
129916078,3,11
129916078,4,15
129916078,5,28
130359099,1,52
130359099,2,70
130359099,3,82
130359099,4,63
130359099,5,43
130415042,1,46
130415042,2,51
130415042,3,82
130415042,4,0
130415042,5,71
130676307,1,77
130676307,2,33
130676307,3,32
130676307,4,35
130676307,5,2
130704124,1,59
130704124,2,78
130704124,3,27
130704124,4,56
130704124,5,58
130726713,1,70
130726713,2,12
130726713,3,18
130726713,4,18
130726713,5,61
131678934,1,27
131678934,2,0
131678934,3,0
131678934,4,53
131678934,5,19
131816214,1,54
131816214,2,70
131816214,3,53
131816214,4,28
131816214,5,75
132022860,1,2
132022860,2,72
132022860,3,6
132022860,4,6
132022860,5,42
132075347,1,37
132075347,2,2
132075347,3,57
132075347,4,32
132075347,5,66
132361635,1,33
132361635,2,51
132361635,3,2
132361635,4,57
132361635,5,40
132786926,1,34
132786926,2,63
132786926,3,10
132786926,4,83
132786926,5,68
134995228,1,35
134995228,2,24
134995228,3,39
134995228,4,18
134995228,5,67
137675672,1,18
137675672,2,22
137675672,3,76
137675672,4,14
137675672,5,61
137686509,1,28
137686509,2,15
137686509,3,34
137686509,4,8
137686509,5,42
137852042,1,21
137852042,2,52
137852042,3,1
137852042,4,16
137852042,5,9
138300817,1,77
138300817,2,12
138300817,3,67
138300817,4,10
138300817,5,74
138324951,1,5
138324951,2,26
138324951,3,71
138324951,4,59
138324951,5,53
138441183,1,37
138441183,2,42
138441183,3,14
138441183,4,0
138441183,5,21
139803912,1,34
139803912,2,48
139803912,3,29
139803912,4,76
139803912,5,74
139995843,1,39
139995843,2,67
139995843,3,79
139995843,4,10
139995843,5,13
141582990,1,24
141582990,2,10
141582990,3,66
141582990,4,22
141582990,5,70
142109933,1,78
142109933,2,15
142109933,3,85
142109933,4,14
142109933,5,75
142337711,1,83
142337711,2,60
142337711,3,67
142337711,4,31
142337711,5,9
142540012,1,1
142540012,2,32
142540012,3,37
142540012,4,84
142540012,5,23
143411609,1,82
143411609,2,82
143411609,3,83
143411609,4,29
143411609,5,50
143493405,1,25
143493405,2,14
143493405,3,12
143493405,4,24
143493405,5,7
143767883,1,53
143767883,2,3
143767883,3,38
143767883,4,67
143767883,5,8
143936214,1,9
143936214,2,69
143936214,3,38
143936214,4,6
143936214,5,60
144079258,1,6
144079258,2,84
144079258,3,12
144079258,4,44
144079258,5,62
144618246,1,54
144618246,2,41
144618246,3,13
144618246,4,25
144618246,5,53
145095798,1,12
145095798,2,53
145095798,3,36
145095798,4,45
145095798,5,30
145117081,1,80
145117081,2,57
145117081,3,71
145117081,4,2
145117081,5,71
145318459,1,38
145318459,2,60
145318459,3,31
145318459,4,27
145318459,5,65
145334507,1,25
145334507,2,79
145334507,3,39
145334507,4,47
145334507,5,53
145515728,1,84
145515728,2,71
145515728,3,23
145515728,4,5
145515728,5,36
145672990,1,40
145672990,2,22
145672990,3,37
145672990,4,48
145672990,5,13
146024589,1,45
146024589,2,54
146024589,3,14
146024589,4,81
146024589,5,46
146333598,1,61
146333598,2,16
146333598,3,29
146333598,4,51
146333598,5,13
146462308,1,66
146462308,2,84
146462308,3,78
146462308,4,40
146462308,5,13
146468179,1,33
146468179,2,63
146468179,3,43
146468179,4,60
146468179,5,48
147099288,1,39
147099288,2,49
147099288,3,71
147099288,4,20
147099288,5,18
147365467,1,28
147365467,2,35
147365467,3,29
147365467,4,66
147365467,5,8
147612482,1,27
147612482,2,85
147612482,3,13
147612482,4,53
147612482,5,35
148547647,1,8
