105261611,1,3,35
105266920,1,2,35
105320527,1,1,38
105731469,3,3,33
106254483,5,0,38
106587959,2,2,33
106934336,1,0,40
107110024,4,3,34
107277221,5,2,34
107303864,4,3,34
107336086,1,1,39
107524889,2,0,33
107654627,4,1,31
108944728,3,1,37
109975683,5,2,40
110004288,5,2,39
110146955,3,1,32
110165989,5,0,39
110973563,3,2,34
111095695,2,0,35
111096459,1,2,40
111299887,5,3,40
112085380,5,2,39
112779171,4,2,39
113800309,5,3,31
114267971,5,1,38
115110110,4,1,39
115233170,2,2,38
116355165,1,1,39
116951180,5,2,31
117105152,4,3,32
117327417,4,3,37
117654737,3,1,30
117817620,2,0,38
118757610,3,2,33
119671283,3,3,34
120094590,2,3,38
120862952,3,2,31
120893298,4,3,30
120967322,1,0,31
121717537,2,1,37
121922619,5,3,30
121991757,2,2,40
122554513,2,3,32
122732348,5,1,38
122932552,3,1,39
123076629,5,2,34
123191552,3,0,32
123366914,4,1,32
124025446,1,3,35
124472092,5,1,38
124535746,1,0,40
125374310,3,1,34
125754483,2,2,38
125761677,5,1,38
126042274,2,0,31
126499060,1,3,31
126528924,1,3,39
126739552,5,0,40
127529109,1,2,31
128750670,3,3,40
128831331,3,0,34
128838959,2,2,34
129164083,3,2,38
129916078,4,0,35
130359099,2,1,38
130415042,5,3,30
130676307,4,2,31
130704124,3,1,34
130726713,5,0,40
131678934,4,2,37
131816214,1,2,36
132022860,3,2,40
132075347,4,2,35
132361635,3,2,34
132786926,2,3,36
134995228,5,2,39
137675672,1,3,40
137686509,5,3,32
137852042,3,1,33
138300817,1,1,36
138324951,1,0,31
138441183,4,2,30
139803912,3,0,33
139995843,4,1,37
141582990,5,0,30
142109933,3,1,39
142337711,2,0,40
142540012,4,2,37
143411609,5,0,40
143493405,3,3,35
143767883,1,2,37
143936214,4,1,35
144079258,4,1,33
144618246,4,2,37
145095798,5,2,36
145117081,4,0,35
145318459,4,3,31
145334507,1,1,36
145515728,5,1,40
145672990,3,2,31
146024589,3,0,38
146333598,3,0,36
146462308,4,2,36
146468179,1,1,37
147099288,4,1,38
147365467,3,1,40
147612482,2,3,30
148547647,3,0,36
148953166,5,3,39
149039981,5,1,39
150362140,5,1,35
151394886,5,1,35
151465349,5,1,32
151808098,1,1,40
152397798,2,1,34
152639918,1,3,36
153225235,2,2,31
153618600,4,1,37
154173562,1,2,40
154418097,1,2,38
155018606,5,2,34
155427834,2,3,40
155742473,2,1,32
155762105,4,0,39
155827901,4,1,31
156303109,3,2,34
156479014,2,2,35
156676315,5,2,40
157017913,4,1,36
157262394,3,1,40
157689544,4,2,34
158518008,4,0,36
160653178,4,0,40
160858668,1,1,35
160952186,4,1,30
161323659,2,1,36
161523139,5,3,32
161527719,3,3,30
161855024,3,3,37
161934583,2,2,30
162847751,4,2,32
163048217,4,1,30
163350777,2,2,39
163836789,5,3,30
165289413,3,3,35
165445061,5,3,40
165572590,3,1,32
166040757,1,2,37
166187880,1,2,34
167100960,2,2,31
167276844,3,3,31
167469502,1,3,33
167715115,1,2,30
167968823,4,2,33
168135222,3,3,37
168617521,4,2,40
169044095,3,1,34
169634479,3,2,36
169721285,1,0,33
170258730,4,3,37
170561921,1,1,32
171291435,4,3,35
171758735,2,2,31
172645446,1,2,32
172662990,2,1,33
173027465,3,3,36
173531731,2,2,32
173757665,2,2,30
174119466,5,0,30
174443411,5,0,37
174716640,4,1,38
174720271,1,1,39
175015064,2,2,33
175551117,2,1,31
176898093,3,2,40
177029348,2,1,30
177799489,1,0,31
178418722,3,1,35
178519012,3,1,30
178823632,4,1,35
181170157,2,3,34
181182613,5,3,35
181404226,3,0,32
181812551,2,0,34
182854368,2,3,32
183489090,1,1,36
183625972,1,1,32
184029436,5,3,32
184139522,3,2,33
184601188,5,2,34
185107830,5,1,35
185457438,3,2,39
185520410,3,0,31
185766398,5,3,32
186673004,3,3,31
186901198,5,0,30
187849667,1,0,34
188789221,2,1,34
189732275,5,1,31
190453120,3,2,39
190660218,3,3,33
191274249,3,3,34
191775823,2,1,32
192352471,3,1,34
192453485,4,3,34
193133547,2,2,38
193354105,3,3,38
193559172,5,0,30
193731535,3,0,33
193735545,2,3,36
193811625,3,3,30
194619640,2,2,36
195089978,2,0,36
195662228,5,2,37
196538019,4,3,36
196719315,1,3,31
196748218,2,3,35
197217618,2,0,32
197402595,2,2,31
197448539,3,2,38
197621903,2,1,39
198017494,3,1,39
201208160,3,0,37
201439529,1,3,34
201997969,3,1,40
202073005,5,1,38
202617728,5,0,31
202734894,3,2,35
203418697,1,3,37
203516813,1,2,31
203900945,1,2,35
204426050,1,1,30
204866117,1,1,34
204978446,5,2,30
205157675,5,0,33
205528981,4,1,30
205701451,2,1,40
206149650,5,2,30
206496219,1,2,36
206521908,2,1,40
206667279,3,2,40
209929203,5,2,32
210997158,1,3,36
211282304,1,3,32
211430526,3,1,39
211868881,2,2,30
212008186,1,2,39
212204208,5,2,37
212383073,4,1,33
212396592,1,3,37
213305156,5,0,38
214441142,2,0,31
214805461,1,1,39
215295444,2,0,31
216063573,5,3,35
216306340,3,3,40
216363746,2,1,34
217101165,2,0,39
217422134,4,2,33
218602072,3,0,38
219030317,5,1,39
219220359,3,0,34
219587045,3,2,35
219654064,3,0,31
220625769,5,2,33
221560424,1,3,34
221788057,4,1,36
223049506,2,2,31
223391823,3,2,35
223633688,4,0,30
224348833,5,1,35
224602858,5,2,31
224713920,4,3,31
227343779,2,3,38
227851038,5,2,35
228544831,4,3,34
228645998,4,1,38
229761409,5,1,35
230791872,3,0,37
230947525,3,1,39
231339971,2,0,30
231391195,4,2,34
231452069,1,3,35
231962370,2,1,39
232415053,2,2,38
232597977,1,3,36
232701362,1,2,32
232895033,3,1,39
233997074,2,0,34
234876590,2,1,39
235458618,3,2,38
235842568,4,2,31
236963347,1,3,30
237681755,5,2,36
239092589,3,2,38
239213363,2,1,35
239769811,3,3,30
240173668,3,2,36
240272549,3,3,39
240732885,1,3,34
241184729,5,1,33
241778784,4,3,30
241837785,2,2,38
242945434,4,2,37
243546094,4,2,34
243660525,3,0,35
243954625,4,1,31
244280043,5,0,36
244510935,1,3,36
245018737,2,2,38
245282060,3,0,31
245514247,3,0,38
245883421,3,0,34
246139345,3,3,36
246308804,2,2,35
246940659,4,0,39
247241539,1,3,39
247505968,3,1,32
247815190,1,1,37
247862390,1,2,37
247896503,2,2,37
248373767,5,1,34
248707230,2,1,30
249315793,5,1,37
250123759,3,2,39
250490160,3,1,34
250761443,4,0,38
251051842,3,1,39
251317737,2,1,38
251919144,3,0,33
252299337,1,0,36
252687127,3,2,36
253603585,5,1,39
253622154,1,1,35
253656511,2,3,39
254113894,2,0,39
254503962,5,1,34
254796068,1,1,37
254849917,4,2,39
255946862,5,2,40
255998831,1,1,30
257142553,1,2,30
257554857,1,3,33
257606529,5,2,34
257690949,1,3,38
257920843,3,0,36
258187411,5,3,37
258436653,2,1,30
258507223,5,3,30
259456959,4,3,32
260449998,2,0,33
260865381,2,0,30
262347955,5,3,35
262350868,5,3,37
263022896,2,1,38
263061251,2,3,30
263276101,2,0,37
263584939,1,0,32
263713426,1,1,30
264563697,5,3,39
264784553,5,1,34
264954151,4,3,40
265498361,5,2,36
266106171,3,3,36
266478003,1,1,30
266718049,1,1,38
266897896,3,1,38
267145875,4,1,32
267683341,5,1,34
267802728,4,2,36
268063835,1,3,33
268434506,2,3,30
268632156,4,2,35
268710081,1,2,39
269524254,4,0,38
269790551,4,1,37
269806166,4,0,34
270877775,5,3,33
271076382,4,3,38
271128210,4,3,35
271560246,2,0,39
271833005,5,3,38
271967801,4,3,31
272092914,3,0,36
272892754,2,0,36
272951734,4,1,35
273931011,2,1,31
275575845,2,0,39
276393920,1,0,37
276721256,5,2,40
277306491,5,1,35
277421637,5,3,33
277635491,2,0,31
278803010,2,0,31
279265069,3,1,39
279317130,3,0,32
279448256,2,3,31
281103635,4,0,32
282252481,4,3,37
282908757,5,0,40
282962669,1,2,35
283454193,4,2,40
283496955,3,3,36
283988414,5,2,36
284150735,3,3,33
284183495,3,1,37
284249350,5,0,31
284840300,3,2,36
285451604,5,2,34
285751391,5,3,32
285864305,3,2,39
285897377,2,3,37
286051934,2,0,38
286054957,5,1,39
286456390,2,2,37
286739816,1,2,40
286792064,4,1,37
286826111,3,3,34
286886389,3,2,36
287285446,3,2,30
287465315,1,1,38
288214410,1,2,30
288275485,2,3,40
288442596,5,2,35
288450682,4,1,39
288906385,2,1,31
289944072,2,1,32
291549618,5,3,31
291885311,1,1,30
292087300,5,3,30
292770967,5,0,37
293170595,3,0,32
293459640,3,0,32
293572637,2,1,37
293956816,3,3,35
294414384,1,2,36
294655880,5,2,36
294763494,4,2,38
295097666,1,1,40
295309178,5,3,35
296266689,1,2,33
296496997,3,0,32
298075937,4,0,31
298218393,5,3,34
298655588,5,2,34
299382001,4,2,34
299978603,5,1,31
299991229,1,1,40
300005644,4,0,34
300362656,3,2,34
300978737,5,2,36
301420124,3,3,40
301525654,1,3,35
301734853,1,1,38
302310467,5,2,31
302437023,2,0,31
302678000,1,3,37
302946923,5,2,37
303107156,3,2,33
303257470,2,2,35
303408461,2,3,40
303562054,1,1,36
303770061,4,1,32
303875694,2,3,30
304519229,1,0,30
304902967,2,2,36
305540748,5,3,33
305665190,2,1,37
306100719,2,2,34
306813376,1,0,32
306830978,3,1,38
307359151,2,2,40
308323709,2,0,36
309667078,3,2,36
311890769,3,1,32
312116922,2,1,32
312634489,1,3,34
314040647,2,0,33
314481866,2,0,32
315278716,3,3,35
316088391,5,2,39
316102001,4,0,33
316885340,3,3,40
316929948,1,3,30
316948288,5,0,30
317043296,3,3,35
317130800,1,1,32
317589105,4,1,39
317823800,5,0,34
317830932,4,1,30
318648665,2,2,34
318698535,4,3,38
319095877,4,1,37
319383518,5,3,35
319422364,4,0,33
319638877,2,1,40
319849827,1,2,36
320242441,3,3,32
320335025,2,2,35
321888055,1,1,37
322279132,3,1,38
322401594,5,3,40
325257226,1,0,32
326144583,2,0,35
326263323,5,0,39
327228688,5,1,32
327689445,1,1,30
327986277,5,0,34
328448917,3,0,30
328483289,4,3,39
328548235,1,1,33
330163581,1,0,33
331064670,3,1,31
331900368,5,1,37
331947755,1,2,31
332566871,2,0,38
332609776,3,3,38
332710602,5,3,40
333026062,3,3,40
333254755,4,1,37
334593525,2,2,39
334729882,3,3,35
334772025,3,0,33
334784966,1,2,37
334803756,2,2,33
334815084,5,1,34
335287572,4,2,39
335391059,5,3,30
335402092,4,1,38
335536924,3,2,36
336589621,1,3,34
337422062,3,2,35
337580815,3,2,36
338466645,1,1,35
338846144,4,3,34
338911168,4,3,31
339508573,1,1,30
339964520,4,0,39
340932839,5,1,39
341280528,1,1,36
341871766,3,0,35
342743735,3,2,32
342815315,2,3,36
343180664,2,2,40
345753656,5,2,39
347831146,4,1,33
348048087,3,3,33
348212318,4,0,40
348599025,5,3,34
348815101,2,2,30
349365157,5,0,39
349792333,1,0,32
350645335,4,0,40
351742250,5,0,40
352092498,3,2,32
352744635,5,3,35
352895360,3,0,40
353384599,2,3,39
353880303,5,1,33
354598346,5,0,34
354773951,4,1,31
354975035,4,3,36
355355434,4,1,30
355639928,5,3,40
355737279,3,1,35
356270932,1,1,35
356435733,1,2,40
356540262,4,0,35
356599030,1,0,33
356985886,1,0,30
357285508,2,1,34
357546545,2,3,35
357980755,1,3,35
358093473,4,0,40
358493397,3,3,34
358868149,5,3,34
360429347,5,0,33
360628221,2,1,30
360746497,4,2,39
361025401,4,2,40
361301087,2,2,36
361605069,5,2,38
361782010,5,1,40
361980841,1,2,35
362017390,5,1,30
362243565,4,3,31
362267668,4,1,36
362411334,1,1,39
362762534,3,2,31
362803508,2,1,39
362864717,5,3,38
363164213,5,2,32
363319903,3,3,30
363764146,5,3,36
364016699,2,1,35
364214574,5,2,34
364394150,3,3,35
365519169,1,3,31
366350982,2,1,40
366370056,2,1,32
367624915,3,2,31
367632984,1,3,30
368509742,4,0,40
368716781,4,0,31
369117887,5,0,36
369190674,3,3,35
369276326,3,3,30
369428594,5,2,30
370272790,4,2,33
370296236,4,2,35
371947804,1,1,37
371984842,4,3,37
372282917,3,2,40
372723412,3,1,34
372893948,5,3,37
376835104,3,0,39
377123435,4,3,39
377229292,2,2,39
377869275,5,2,32
378323806,3,0,34
378735193,1,0,34
378762279,3,0,37
378897583,3,1,35
379851403,2,3,30
379943208,5,1,34
380318195,4,1,30
380351757,2,0,31
380891866,5,1,32
381138990,3,0,31
381787637,4,0,31
382125197,4,1,38
382196549,3,1,30
382232312,1,3,40
383020935,4,1,32
383091658,1,3,32
383480061,3,3,38
383633027,4,2,30
383773956,2,2,30
384979630,1,3,40
385048253,5,2,36
385476093,5,2,36
385620180,5,3,40
386733046,3,2,37
387510565,1,1,33
387510774,4,1,39
387849267,2,3,39
389194964,4,1,32
389494370,2,1,30
389887143,3,3,35
390686148,1,0,32
390804578,5,2,37
390893582,1,3,38
392244266,1,0,34
392557945,5,3,30
392763875,3,0,39
393302545,4,0,37
393390704,2,3,35
393732658,2,2,31
393907344,4,2,37
394400829,1,1,40
394777282,2,0,32
394797977,4,3,39
394988905,3,0,40
395914271,2,3,34
396682651,3,0,36
397245111,5,1,30
397288914,4,0,35
397580231,1,1,32
397884253,3,3,35
397905699,2,0,38
398406868,2,0,36
398447037,3,2,33
399433376,3,2,30
399787339,2,2,36
399934482,2,3,36
400300570,3,1,30
400630644,5,3,30
400677018,4,1,32
401497751,1,0,32
401533734,1,3,38
401733979,5,1,33
402230665,4,0,38
402593125,3,1,37
404085602,4,2,37
404472198,5,2,33
405468571,5,2,34
405620558,3,1,39
405675153,2,3,39
405711378,5,2,32
405949279,5,1,30
406618381,5,3,35
406913970,4,0,39
407129725,2,2,38
407183203,4,1,38
407443752,4,1,30
407751089,1,2,31
409045829,4,0,33
409994600,5,0,37
411222891,2,3,39
411283887,4,0,39
411309947,2,0,38
411830348,3,0,31
413385598,3,0,33
413631138,3,3,30
413893787,2,2,39
414513913,2,2,36
414889272,5,2,33
415064212,3,3,39
415475490,5,0,35
416058893,1,1,31
416133102,5,3,32
416173668,1,3,38
416219874,3,2,36
416851599,5,3,36
416984702,5,0,35
417407044,4,0,35
417459785,4,0,39
417752532,2,3,35
418833945,4,1,36
419597128,3,1,30
419735377,3,0,33
420304522,3,1,40
420357676,5,2,36
420379171,4,1,40
420499879,4,1,30
420638877,2,1,34
421842022,1,3,33
421861770,5,2,37
422919459,1,0,34
425363904,5,0,31
425686130,3,2,35
426417180,1,2,39
426443819,5,1,37
426821954,2,1,39
427123089,5,3,37
427403632,1,0,37
428483109,3,3,40
428541274,3,2,36
429283542,5,2,36
430063038,3,1,32
430342151,1,3,33
430558519,1,0,39
430809826,5,2,34
430954886,5,3,38
431094874,1,0,30
432083723,5,3,39
432543329,2,2,39
433898097,2,1,33
434576451,5,2,31
435062663,2,0,36
435109936,4,1,38
435855828,2,0,32
436143569,1,0,30
436242950,3,1,31
436617199,2,3,40
436796372,3,3,33
436876594,2,3,35
437000368,4,3,33
437525874,3,0,36
438290824,3,0,33
438738750,1,3,36
439713133,5,1,32
439976134,3,1,35
440146744,2,3,40
440212521,3,2,37
440518982,3,1,31
440925171,2,0,34
440927938,5,0,32
441043946,3,1,39
441322973,2,3,34
441401622,5,1,38
441634877,2,3,35
442112819,3,3,39
442289462,4,3,31
442357676,1,0,40
442698139,2,1,33
442701070,3,0,33
442930805,4,1,34
442938716,2,2,38
444193366,5,2,38
445205451,5,3,40
445740878,2,2,37
445796652,1,0,36
447653117,5,1,37
448280636,4,0,37
448980000,2,2,36
449748189,3,2,36
449881580,4,0,35
450201751,2,1,30
450424403,3,0,39
450681039,1,0,34
451088148,3,0,36
451290723,5,0,35
451333172,2,2,34
451575657,4,1,35
452061417,3,3,40
452115849,4,1,35
452956466,5,3,33
453548662,3,0,37
453669716,1,3,30
454533213,1,1,32
454797556,3,3,36
455158269,4,3,30
456591169,4,2,39
456687230,4,3,35
457345199,1,0,30
457774623,1,2,34
458469475,1,3,32
458745125,2,0,36
458825522,1,1,40
459214220,4,1,30
459370605,5,0,39
461217378,1,3,36
461337282,3,0,39
462073301,1,0,37
462831186,3,3,38
463437396,4,1,31
463524005,4,1,35
463604642,2,1,36
463887276,2,0,34
465075280,5,0,34
465146970,5,1,39
465213063,1,2,32
465333271,1,2,35
465806104,1,1,36
466492580,4,3,33
466858369,2,1,33
467084587,1,3,36
467330555,2,3,34
467853533,4,1,33
468567522,4,2,38
468620039,4,2,37
468945252,4,1,30
469413950,5,0,33
469556461,2,0,38
469768058,1,2,31
470361982,5,2,40
470598379,2,0,32
470957980,5,0,33
470996104,3,3,36
471248977,3,1,39
471462465,5,0,38
471760292,5,2,35
472234918,4,0,37
472583832,4,3,31
472817967,2,1,33
472952158,3,3,34
473289809,1,1,34
473507796,3,2,39
473791476,1,2,39
473863732,3,2,32
474674069,4,0,34
474967321,4,1,40
475429888,1,2,35
475506418,5,1,35
477337515,5,2,35
478148694,5,1,33
478678885,2,2,30
479154656,1,0,31
479778955,4,2,37
479956358,5,1,40
480133394,2,3,31
480467084,1,2,30
480532936,3,1,37
482048994,2,0,36
482288402,1,0,33
482330067,4,3,37
482763242,5,1,38
483877372,4,3,40
484264327,1,1,35
484277313,2,1,37
484391905,2,2,35
484590995,3,1,40
484722103,3,1,35
484938495,2,1,35
485254529,1,3,40
485356362,4,3,36
485553709,3,1,39
485579348,3,1,30
485855532,4,2,32
485945635,2,3,32
486194788,3,0,31
486643109,1,2,33
488042120,5,0,37
488199175,2,0,35
489086212,4,0,35
489496052,3,3,33
490289595,5,0,34
490357844,4,2,37
490757831,1,0,36
493313242,3,3,37
493675241,1,2,30
493716008,3,2,40
494451350,1,1,36
494709932,5,1,37
494880550,5,3,31
495540157,3,1,36
495831441,3,1,32
496022960,1,2,35
496331040,4,0,36
496612081,2,3,33
496984564,3,3,37
497087620,3,2,33
497269029,1,1,30
497814227,1,1,33
497928121,5,1,31
498242747,1,1,36
498717426,1,2,33
500610274,5,0,39
500621994,5,3,31
502145802,4,1,37
502268222,2,0,40
502308758,4,2,39
502425573,1,0,35
502679238,3,2,34
502824630,1,0,40
503854503,5,3,31
504169359,1,2,30
504921754,3,3,36
504947237,4,1,36
505027780,5,1,32
505112343,5,3,33
505205842,4,3,32
505211656,1,0,39
505448104,3,1,33
505773977,4,1,30
506106518,1,0,37
506317159,3,2,39
506626917,1,2,35
507028469,3,2,32
507181837,5,1,32
507274536,1,2,33
507486152,4,3,37
507586860,3,2,32
507926184,1,1,35
508936990,4,1,37
509036003,4,2,30
509397846,2,3,34
510013148,1,2,30
510779503,4,1,34
511178368,4,2,34
511218755,4,2,38
511326068,5,0,40
511404082,1,1,37
511469264,3,1,40
511522782,5,1,39
512100450,3,0,40
512173135,4,2,37
512410267,1,2,40
512627388,1,1,38
512696988,4,1,35
512753206,4,2,32
513037452,4,0,40
514403952,2,2,37
514761896,2,1,33
514911321,5,0,38
515175710,1,1,31
515245962,3,1,34
515302437,5,3,40
515329963,5,2,37
516403466,3,1,32
516485952,1,1,30
516707888,5,1,37
517081012,5,0,37
517111055,2,2,31
517509633,4,0,34
517665317,3,2,40
517673186,2,2,33
518462624,5,2,35
519116175,2,1,35
519400655,4,1,36
519782845,2,3,34
519936639,4,1,31
520167278,2,2,37
520323958,5,2,36
520327343,1,2,35
520417784,1,1,32
520472209,1,3,39
522567551,1,3,38
522697048,2,2,32
522977655,2,0,37
523256088,2,0,40
523351571,1,1,30
523710944,1,2,40
523753249,3,3,37
523812208,2,1,32
524390442,3,2,36
524646567,1,2,31
525456478,4,0,35
526630841,4,2,37
526820875,1,2,35
526951920,2,0,39
527082243,2,2,33
528031570,3,3,32
528220309,3,0,37
528435059,1,2,36
529435881,2,3,31
530130078,1,1,40
530186881,2,0,40
530393532,2,3,36
530443393,3,1,36
530667446,2,1,35
530707486,2,0,32
531146338,5,1,31
531664903,1,1,37
531676907,3,2,39
533420505,2,1,37
534253747,5,0,35
534410094,4,2,34
534917908,2,0,33
535616490,2,2,40
535797270,5,2,40
536348103,4,0,33
536685604,4,2,35
537450638,2,0,38
537729229,3,1,31
538034443,4,0,33
538079133,3,0,38
538623691,2,2,30
538953795,2,1,40
539779070,5,3,39
540071567,4,2,31
541011911,4,1,40
541412786,2,0,37
542710924,3,0,34
542849059,5,0,35
544545748,1,1,35
544848586,3,2,39
544866824,1,0,32
545097547,1,0,37
545134979,5,0,30
545986874,4,0,30
546249873,1,2,33
546282524,2,2,36
546854816,5,3,38
546897667,5,2,34
547068812,5,0,37
547282844,3,3,36
547462334,4,1,36
548153934,1,0,32
549087669,2,3,36
549366838,4,3,36
549629060,5,1,34
549661051,3,2,38
550037156,5,1,40
551060264,5,1,36
551697243,3,2,31
552336064,3,0,38
552376588,4,0,34
552442595,2,2,37
553655906,5,0,30
553819217,5,1,35
553941739,5,3,36
553977195,1,1,31
554143573,3,3,31
554543185,5,0,40
554935731,2,1,32
555413502,2,2,34
556397248,4,0,32
556635762,5,3,32
556843448,2,1,37
557019857,5,3,36
557968994,1,3,38
559619231,1,2,32
560314652,4,3,36
560640943,4,3,39
562249392,2,2,38
562536449,3,2,36
562939171,2,0,38
563027461,5,0,38
563203784,4,3,38
564036065,5,2,35
564577144,2,2,34
564768535,5,2,38
564784433,5,3,38
565373469,1,0,40
565937867,1,3,32
567108479,3,1,32
567682096,5,3,39
567895372,5,0,31
568464493,2,0,32
569098959,4,2,37
569743555,3,3,34
570180895,3,2,30
570521861,3,2,31
570840633,2,0,38
571391930,5,0,40
571814749,4,3,40
572381841,3,0,40
572637779,5,2,36
572822945,2,3,35
573227270,5,3,34
573346339,1,3,40
573452406,1,2,34
574108016,3,1,39
574194179,2,3,37
574945022,2,2,32
575041069,2,3,34
575112685,2,1,33
577065336,2,2,39
577344893,2,0,33
577693374,5,2,32
577815834,4,1,32
578872006,5,0,36
579190165,2,0,31
579557765,2,0,30
579775170,2,0,38
579956331,5,2,37
580351339,5,2,37
580786390,3,0,40
581060307,2,1,38
581541357,3,1,35
582777760,5,3,35
582984869,2,2,31
583655869,1,1,31
583688136,2,1,36
583941030,2,0,31
584039279,3,2,34
584515797,2,0,36
584625116,1,3,30
584884345,3,2,34
585828191,4,3,39
586355097,3,2,30
586859787,5,3,40
588899101,4,0,35
589396937,5,2,38
590205206,1,1,38
590321820,3,0,34
590452614,2,0,31
590605457,2,1,32
590973667,5,2,30
591378079,2,1,36
592319184,2,0,35
592388006,2,3,38
592598600,5,1,38
592973453,3,3,31
593597428,4,1,38
594493719,5,0,36
594547592,3,1,32
595890418,1,0,30
597776268,2,2,38
598388133,5,1,38
599090700,3,0,31
599514434,4,0,40
600570805,2,3,36
601197909,2,0,37
601637991,1,1,35
602115837,5,3,30
602535176,4,1,30
602708584,5,3,31
602997182,3,0,39
603375532,1,0,39
603962901,4,1,34
604373710,2,0,32
605040260,1,3,33
605644205,2,1,31
605888078,3,0,40
