73624324,2016-07-01,78
73624324,2016-08-01,74
73624324,2016-09-01,86
73624324,2016-10-01,60
73691682,2016-05-01,80
73691682,2016-06-01,93
73691682,2016-07-01,63
73691682,2016-08-01,91
73691682,2016-09-01,100
73691682,2016-10-01,82
73977027,2016-05-01,99
73977027,2016-06-01,84
73977027,2016-07-01,93
73977027,2016-08-01,78
73977027,2016-09-01,72
73977027,2016-10-01,95
74657009,2016-05-01,79
74657009,2016-06-01,77
74657009,2016-07-01,66
74657009,2016-08-01,91
74657009,2016-09-01,93
74657009,2016-10-01,65
74842907,2016-05-01,68
74842907,2016-06-01,82
74842907,2016-07-01,86
74842907,2016-08-01,81
74842907,2016-09-01,60
74842907,2016-10-01,80
75082243,2016-05-01,72
75082243,2016-06-01,78
75082243,2016-07-01,79
75082243,2016-08-01,72
75082243,2016-09-01,69
75082243,2016-10-01,99
75091200,2016-05-01,74
75091200,2016-06-01,80
75091200,2016-07-01,89
75091200,2016-08-01,61
75091200,2016-09-01,74
75091200,2016-10-01,68
75653282,2016-05-01,72
75653282,2016-06-01,82
75653282,2016-07-01,100
75653282,2016-08-01,80
75653282,2016-09-01,71
75653282,2016-10-01,61
75741484,2016-05-01,66
75741484,2016-06-01,81
75741484,2016-07-01,96
75741484,2016-08-01,94
75741484,2016-09-01,76
75741484,2016-10-01,91
76005833,2016-05-01,65
76005833,2016-06-01,84
76005833,2016-07-01,62
76005833,2016-08-01,98
76005833,2016-09-01,100
76005833,2016-10-01,81
76393713,2016-05-01,60
76393713,2016-06-01,74
76393713,2016-07-01,97
76393713,2016-08-01,94
76393713,2016-09-01,71
76393713,2016-10-01,82
77727613,2016-05-01,82
77727613,2016-06-01,92
77727613,2016-07-01,90
77727613,2016-08-01,78
77727613,2016-09-01,63
77727613,2016-10-01,67
77748728,2016-05-01,79
77748728,2016-06-01,63
77748728,2016-07-01,64
77748728,2016-08-01,95
77748728,2016-09-01,100
77748728,2016-10-01,90
79085977,2016-05-01,85
79085977,2016-06-01,75
79085977,2016-07-01,69
79085977,2016-08-01,71
79085977,2016-09-01,99
79085977,2016-10-01,91
79334808,2016-05-01,64
79334808,2016-06-01,61
79334808,2016-07-01,83
79334808,2016-08-01,98
79334808,2016-09-01,91
79334808,2016-10-01,66
79353654,2016-05-01,86
79353654,2016-06-01,92
79353654,2016-07-01,84
79353654,2016-08-01,98
79353654,2016-09-01,90
79353654,2016-10-01,76
79418488,2016-05-01,86
79418488,2016-06-01,60
79418488,2016-07-01,84
79418488,2016-08-01,81
79418488,2016-09-01,73
79418488,2016-10-01,93
80410074,2016-05-01,82
80410074,2016-06-01,73
80410074,2016-07-01,94
80410074,2016-08-01,88
80410074,2016-09-01,88
80410074,2016-10-01,65
80732337,2016-05-01,88
80732337,2016-06-01,96
80732337,2016-07-01,64
80732337,2016-08-01,84
80732337,2016-09-01,73
80732337,2016-10-01,62
81169252,2016-05-01,80
81169252,2016-06-01,65
81169252,2016-07-01,73
81169252,2016-08-01,77
81169252,2016-09-01,67
81169252,2016-10-01,69
81421525,2016-05-01,79
81421525,2016-06-01,88
81421525,2016-07-01,76
81421525,2016-08-01,76
81421525,2016-09-01,86
81421525,2016-10-01,96
81678949,2016-05-01,81
81678949,2016-06-01,71
81678949,2016-07-01,63
81678949,2016-08-01,69
81678949,2016-09-01,62
81678949,2016-10-01,89
82419593,2016-05-01,71
82419593,2016-06-01,69
82419593,2016-07-01,86
82419593,2016-08-01,86
82419593,2016-09-01,98
82419593,2016-10-01,74
82865924,2016-05-01,84
82865924,2016-06-01,77
82865924,2016-07-01,90
82865924,2016-08-01,88
82865924,2016-09-01,82
82865924,2016-10-01,86
82977138,2016-05-01,99
82977138,2016-06-01,87
82977138,2016-07-01,68
82977138,2016-08-01,83
82977138,2016-09-01,65
82977138,2016-10-01,93
83167800,2016-05-01,90
83167800,2016-06-01,100
83167800,2016-07-01,99
83167800,2016-08-01,74
83167800,2016-09-01,93
83167800,2016-10-01,60
83186583,2016-05-01,83
83186583,2016-06-01,92
83186583,2016-07-01,67
83186583,2016-08-01,76
83186583,2016-09-01,78
83186583,2016-10-01,98
83964704,2016-05-01,90
83964704,2016-06-01,97
83964704,2016-07-01,76
83964704,2016-08-01,79
83964704,2016-09-01,77
83964704,2016-10-01,94
84713274,2016-05-01,86
84713274,2016-06-01,97
84713274,2016-07-01,87
84713274,2016-08-01,64
84713274,2016-09-01,78
84713274,2016-10-01,65
85710436,2016-05-01,86
85710436,2016-06-01,98
85710436,2016-07-01,60
85710436,2016-08-01,66
85710436,2016-09-01,60
85710436,2016-10-01,79
86530414,2016-05-01,96
86530414,2016-06-01,83
86530414,2016-07-01,77
86530414,2016-08-01,99
86530414,2016-09-01,62
86530414,2016-10-01,73
87592005,2016-05-01,81
87592005,2016-06-01,85
87592005,2016-07-01,72
87592005,2016-08-01,81
87592005,2016-09-01,100
87592005,2016-10-01,67
88149656,2016-05-01,74
88149656,2016-06-01,97
88149656,2016-07-01,98
88149656,2016-08-01,93
88149656,2016-09-01,66
88149656,2016-10-01,78
88349753,2016-05-01,63
88349753,2016-06-01,65
88349753,2016-07-01,92
88349753,2016-08-01,68
88349753,2016-09-01,65
88349753,2016-10-01,86
89096466,2016-05-01,64
89096466,2016-06-01,84
89096466,2016-07-01,85
89096466,2016-08-01,91
89096466,2016-09-01,86
89096466,2016-10-01,64
89148231,2016-05-01,83
89148231,2016-06-01,76
89148231,2016-07-01,80
89148231,2016-08-01,61
89148231,2016-09-01,74
89148231,2016-10-01,65
90410882,2016-05-01,81
90410882,2016-06-01,98
90410882,2016-07-01,76
90410882,2016-08-01,98
90410882,2016-09-01,86
90410882,2016-10-01,98
90519559,2016-05-01,89
90519559,2016-06-01,94
90519559,2016-07-01,99
90519559,2016-08-01,84
90519559,2016-09-01,66
90519559,2016-10-01,86
90967414,2016-05-01,78
90967414,2016-06-01,86
90967414,2016-07-01,66
90967414,2016-08-01,83
90967414,2016-09-01,62
90967414,2016-10-01,95
91254784,2016-05-01,66
91254784,2016-06-01,76
91254784,2016-07-01,67
91254784,2016-08-01,77
91254784,2016-09-01,82
91254784,2016-10-01,89
92632319,2016-05-01,67
92632319,2016-06-01,87
92632319,2016-07-01,70
92632319,2016-08-01,83
92632319,2016-09-01,93
92632319,2016-10-01,65
93215998,2016-05-01,82
93215998,2016-06-01,67
93215998,2016-07-01,90
93215998,2016-08-01,95
93215998,2016-09-01,65
93215998,2016-10-01,79
93347103,2016-05-01,89
93347103,2016-06-01,96
93347103,2016-07-01,98
93347103,2016-08-01,95
93347103,2016-09-01,74
93347103,2016-10-01,78
93550317,2016-05-01,96
93550317,2016-06-01,79
93550317,2016-07-01,84
93550317,2016-08-01,92
93550317,2016-09-01,82
93550317,2016-10-01,62
93577803,2016-05-01,87
93577803,2016-06-01,93
93577803,2016-07-01,73
93577803,2016-08-01,73
93577803,2016-09-01,85
93577803,2016-10-01,86
93801807,2016-05-01,89
93801807,2016-06-01,95
93801807,2016-07-01,79
93801807,2016-08-01,74
93801807,2016-09-01,72
93801807,2016-10-01,63
94091839,2016-05-01,81
94091839,2016-06-01,88
94091839,2016-07-01,100
94091839,2016-08-01,72
94091839,2016-09-01,83
94091839,2016-10-01,90
94275111,2016-05-01,94
94275111,2016-06-01,63
94275111,2016-07-01,73
94275111,2016-08-01,85
94275111,2016-09-01,69
94275111,2016-10-01,96
94493479,2016-05-01,74
94493479,2016-06-01,82
94493479,2016-07-01,93
94493479,2016-08-01,83
94493479,2016-09-01,86
94493479,2016-10-01,69
94684524,2016-05-01,91
94684524,2016-06-01,85
94684524,2016-07-01,77
94684524,2016-08-01,76
94684524,2016-09-01,91
94684524,2016-10-01,73
95375793,2016-05-01,97
95375793,2016-06-01,75
95375793,2016-07-01,77
95375793,2016-08-01,74
95375793,2016-09-01,78
95375793,2016-10-01,78
96755757,2016-05-01,71
96755757,2016-06-01,68
96755757,2016-07-01,64
